author,rating,title,content
,"3,0",,"Une plutôt bonne surprise que cette 1ère saison de Squid Game ! Violent, malsain et malin, avec des personnages charismatiques et une bonne dose de sadisme."
,"2,0",,"Après la ( Bonne ) surprise de la saison 1, cette 2eme saison de Squid Game n'évite hélas pas l'effet Casa De Papel, a savoir rallonger inutilement une intrigue qui n'en avait pas besoin, et pensée a la base comme un One Shot.                             Personnages moins attachants, et intrigue sans âme, font de cette saison 2w déjà la saison de trop.           Saison coupée en deux de plus, sans réelle fin ( Tout comme La Casa De Papel... ).                                                   On voit clairement que cette saison n'a pas été prévue de base, et que seul le profit l'a faite naître                         Déception."
,"4,0",,Esthétiquement et sociologiquement c’est un régalLa saison 2 m’a tenue encore plus que la première
,"3,0",,"Une série qui a le mérite de se laisser regarder avec plaisir. Pour le reste c'est assez médiocre avec entre autre une grosse sous exploitation des réflexions sur des sujets sociétaux soulevés mais pas approfondies. Le scénario global est sans grande saveur, la fin supposée nous surprendre semble forcée."
,"0,5",,"Je croyais qu'il n'y avait que chez guignol que les acteurs surjouaient des scénarios inconsistants. Ici, on vous apprend à tout voir à l'envers. La conscience collective capitalise du non-sens, et on sait tous que nombreux seront ceux qui ne filtreront pas cette logique fallacieuse."
,"4,0",,"Bonne série qui pose des questions sur les priorités de l'être humain, la bêtise humaine, les relations familiales ! Le concept est très bien, pas étonnant que cette série soit aussi populaire dans le monde…Je recommande pour la culture générale mais également pour le plaisir !"
,"4,0",,"Très bonne série, mais très souvent dans le cliché, et avec des répliques souvent horribles. Aussi les personnages ne sont pas assez intéressants et trop scénarisés disons-le."
,"4,0",,"Scénario serte prévisible, mais s'agit t'il d'une autre série brutale, barbare, sans aucune intrigue qui montre juste des meurtres inutile ?Moi je dit non. Cette série pour moi est un mélange de plusieurs choses. De la violence comme je l'ai dit plus haut, mais également de la tristesse (pas mal de personnages deviennent attachant et on as de la peine à les voir mourire), de la trahisons, et ce qui est important elle est intriguante. A chaque fin d'épisode on as envie de voir la suite, même si on sait par avance qui va gagner à la fin.Les décors sont bien soigné qui font vraiment penser a une coure de recré ou on joue a tout ces jeux d'enfant. Maintenant le concepte est-il vraiment innovateur ? Bref, des films et séries ou on meure quand on perd à un jeu on nous as déjà fait le coup, avec les Saw ou encore ""Alice in Bonderland"" qui reprend le même concepte.Mais sa reste une série de bonne qualité que je conseille. Je me demande seulement si il y aura une deuxieme saison compte tenu de la fin. Si oui elle devra vraiment être béton avec de vraies innovation, car sinon la note risque de baisser. "
,"3,5",,La série événements qui est fort sympathique. Que j'ai vu avant qu'elle ne prennent autant d'ampleur et qui même si j'attends la saison 2 ne mérite pas toute la hype qu'elle a engendré.
,"5,0",,"J'écris rarement une critique mais cette saison vaut la peine.Les personnages sont globalement bien construits.Si on oublie quelques roles sur joués et le Côté Squid Wick... C'est vraiment bon.Le dernier épisode envoi un climax haletant.J'ai aimé, à ma plus grande surprise, cela vaut le coup d'une saison 2.Et maintenant, j'attends la 3 avec impatience "
,"5,0",,"Une série qui a marqué plus d'un. Vu 2 fois c'est un chef d'œuvre une originalité épique sorti de nul part. Avec une deuxième saison toute aussi épique que la première, mais moins complète."
,"5,0",,Une série qui a marqué plus d'un. Vu 2 fois c'est un chef d'œuvre une originalité épique sorti de nul part.
,"3,0",,"Difficile de ne pas être déçu après la saison 1 exceptionnelle mais il y a beaucoup de réchauffé dans cette deuxième saison. Les 2 premiers épisodes sont mes préférés. Après on est pas mal dans le copier coller et surtout on étire , on étire pour faire une saison 3 qui devrait être intéressante si c’est la dernière…."
,"3,0",,"Bien que l'intrigue soit présente, j'ai trouvé cette saison moins bien que la première saison qui présentait moins de longueurs et des personnages beaucoup plus crédibles. Cette saison 2 est truffée de situations incohérentes et surtout, de personnages qui surjouent de façon insupportable. Certaines scènes sont similaires à des scènes de la saison 1 mais au sein du jeu, on découvre des personnes qui se connaissent ou encore une célébrité, ce qui mène à des situation absurdes, par moment. Certains répliques sont débiles et tirée par les cheveux. Le junky est insupportable et le fils est surexcité comme jamais...Par ailleurs, j'ai beaucoup aimé l'idée de vengeance et l'intrusion d'un personnage improbable dans le jeu. Cette série reste d'une violence inouïe même si j'adore l'histoire de fond. Le final m'a laissé sur ma faim. J'attends de voir la prochaine saison..."
,"3,5",,"J’aime bien cette série, alors je sais elle est devenue extrêmement populaire très vite et c’est ce qui m’a poussé à la regarder, j’aurais moins couru sur le titre s' il n’y avait pas eu autant de hype. Mais il faut avouer que c’est plutôt agréable et plutôt original. J’aime bien."
,"3,5",,"Une série sacrément bien fichue, il faut l'avouer. Le contenu est très varié, le rythme est soutenu et le suspens est bien présent.   Toutefois, très (trop) violent et pour ma part, j'ai eu du mal à visionner certaines scènes. La scène finale est horrible et m'a presque donné envie de pleurer tant c'est à se demande si l'être-humain peut être aussi ignoble pour arriver à ses fins. Cette série présente une certaine forme de violence psychologique qui défie la violence physique."
,"2,5",,"Série très surcoté je trouve, le côté angoissant des épreuves est cependant génial je trouve. Peu être un peu longuet par contre."
,"3,0",,"Pourquoi ?  La saison 1 de cette série coréenne innovante et très décalée, comme souvent d'ailleurs seuls les Coréens savent le concevoir, avait fait des ravages. Non, elle n'est pas destinée à tout le monde et oui, elle peut provoquer quelques cauchemars. Mais ce qu'on en appréciait, c'était le côté jamais-vu, intense, haletant, sans la moindre morale mais témoin du jusqu'au-boutisme cupide de l'être humain. Et avec, il faut le reconnaître, un excellent rebondissement. Quelle hâte, dès lors, de découvrir la saison suivante. Mais voilà, à forte attente, fort risque de déception. Ca n'a pas loupé ! Dans ce nouvel opus, on se demande un peu ce qu'il s'est passé. Soit il n'était pas prévu et il a fallu improviser quelque chose dans l'urgence, quitte à bâcler l'affaire ; soit les scénaristes ont tellement tout donner sur le premier volet qu'ils se sont retrouvé surmenés et vides de toute imagination... Toujours est-il que le résultat n'est pas là et que la fin... c'est vraiment une fin ? On sait qu'une troisième saison verra le jour mais de deux choses l'une : soit on remonte à la surface après avoir touché le fond, soit on acceptera volontiers que la série s'achève plutôt que de creuser sa tombe, elle qui a justement tout misé sur la mort de nombreux joueurs. Mais les spectateurs, eux, ne jouent pas !"
,"4,0",,"Impressionnant de maturité.J'ai été très étonnée suite a l'annonce de la saison 2 de squid game.Pensent que le carton de la saison 1 dissuaderais le réalisateur de risquer de faire un bide sur une nouvelle saison.Et force est de constater que celle saison 2 est toujours aussi intéressante que la première.Certes fini la découverte des décors, ainsi que de l'intrigue de la première saison cette fois ci on revient avec une suite logique qui nous emmène l'enquête de l'organisation et les organisateurs de ses jeux.On y découvre de nouveaux participants haut en couleur et bien plus profond que lors de la première saison.Les épisodes se sont regardés en peu de temps avec le même plaisir devant chaque épisode.Une saison 3 est annoncée et j'attend avec impatience la fin de cette série."
,"4,5",,J’ai passé un très bon moment à regarder cette deuxième saison qui explore davantage le parcours des 2 personnages et leur duel. Le suspens est à son comble . J’ai hâte de voir la suite.
,"3,5",,"Série intéressante mais très inégale...L'idée de base avec son scénario à la hunger games est vraiment bonne, mais le rythme ne tient pas tout le temps. En effet, certains épisodes sont mous et longs, d'autres sont plus prenants.On a quelques rebondissements, mais rien de vraiment incroyable...Le côté esthétique est en revanche très réussi. Certains décors sont magnifiques, et la musique enfantine placée dans ce jeu machiavélique est très bien sentie."
,"4,5",,"On ne peut le nier, Squid Game est un succès. Pure réussite dont on espère une suite qui puisse nous apporter les réponses aux questions que l'on se pose à la fin de la saison 1."
,"5,0",,"La série est tout simplement géniale!! Le scénario est original et cohérent, les acteurs jouent très bien, en plus ils nous font une saison entière sans trop d'épisodes à l'américaine. Honnêtement une des meilleures séries pour moi meme je dirais la meilleure série 2021 pour moi."
,"5,0",,"Personnellement la série me semble une merveille, car il vous attrape depuis que vous voyez la bande-annonce de la série. Je crois que la façon dont ils présentent la bande-annonce c'est la clé de la fréquentation de cette série. Il est très intéressant que les personnages qui participent au jeu soient des personnes qui ont une dette, c'est-à-dire que ce sont eux qui n'ont pas une chance de régler leurs comptes à vie.La série me rappelle le film «La purge » parce que d'une certaine manière ils se débarrassent de personnes qui sont pauvres en ressources et qui n'ont probablement rien à perdre.Je recommande la série car chaque chapitre devient plus intéressant et vous vous concentrerez sur chaque détail de tous les chapitres puisque l'intrigue en général est unique et probablement, proche d'un certain futur de la vie réelle."
,"5,0",,Je trouve que la saison 2 est vraiment génial bien sûr qu'il y a des passages où ont devinent avant que cela ce produisent comme dans la plupart des films et séries.Impatiente de la suite 
,"3,5",,"Petits meurtres entre amisDe l'originalité ? Oui, il y en a. De la folie ? Aussi. De celle dont on se demande parfois comment le scénariste a pu penser à cela, et s'il est bien raisonnable de le laisser en liberté... Car, si la série prétend s'inspirer d'un jeu d'enfants traditionnel dans la cour de récréation, sérieusement, il faut bien décrypter qu'en dehors d'une unique scène, l'adaptation n'a strictement aucun rapport avec le divertissement des bambins. Le jeu du poulpe n'est donc qu'un prétexte pour se livrer à la réalisation d'un fantasme cinématographique. A travers huit jeux barbares, donc, toutes les occasions sont bonnes pour faire couler le sang de façon totalement gratuite. Là où on aurait pu espérer un peu plus d'intrigue psychologique, il faut se résoudre à ne pas vraiment lire l'histoire au-delà du premier degré. La seule information que l'on risque d'apprendre, c'est bien sa propre addiction aux neuf épisodes, liée ni plus ni moins à des pulsions de voyeurisme poussant à vouloir découvrir quelle nouvelle recette d'extermination va être concoctée... Un petit bouillon coréen qui, normalement, est bien trop relevé pour ne pas piquer les enfants. Par conséquent, à ne pas mettre entre toutes les mains et tous les palais, afin de ne pas provoquer de faute de goût, sans quoi un simple haut-le-cœur pourrait se retourner en véritable nausée."
,"2,0",,"Série dont le seul intérêt est de dévoiler la part d'égoïsme que chacun a en soi. Aucune émotion, aucun whaouu. Soit dit en passant quand un spectateur n'a vu ni cube, ni battle royal, ni Alice in borderland ou même hunger game ainsi j'admets que ça peut plaire. Pour ma part c'est vu en entier et ça mérite 2 étoile pas plus"
,"2,5",,"Voilà un drama coréen à la Hunger Games. Le perso vieux était énervant et il a mérité sa fin. La scène des vitraux qui se cassent était beaucoup trop longue, épargnez nous ce genre de moment. Sinon cool mais beaucoup de cruauté"
,"1,5",,"Ils nous ont vendu les 7 épisodes comme une saison, mais en fait absolument pas ! C'est plutôt une Saison 2... partie une ! La fin n'a absolument rien à voir avec une fin de saison... Enfin, si on considère qu'un Squid Game complet = une saison, car là le Squide Game n'est clairement pas terminé... A la fin du 7ème et donc dernier épisode Ils en sont seulement au 3ème jeu (ou 4ème) sur les 6 jeux à terminer pour remporter le pactole. Bref, sympa mais Squid Game saison 2 et un titre un tantinet mensonger.... RV fin 2025 pour la seconde partie de la saison 2, ou le début de la saison 3 pour les communicants Netfix. ;-)"
,"4,5",,"Une direction artistique magnifique, un très beau travail des décors, un scénario et des personnages particulièrement bien écrits et un beau jeu d'acteurs. Un coup de cœur indéniable."
,"5,0",,"Excellente suite de squid game 2 qui plonge plus profondément dans la critique radicale du système capitaliste qui tue l'humanité.J'avais peur que la série se vautre dans le spectacle, mais ce n'est pas le cas."
,"3,5",,"Pas mal du tout pour les épreuves.  C'est vraiment recherché et les scènes d'actions et de suspens sont intenses.  l'ambiance et certaines mises en scènes font parfois penser à Fantomas (1964).  Mais j'ai trouvé la fin décevanteDe plus, Le personnage principal ne m'a pas convaincu; je l'ai pas trouvé cohérent et la niaiserie est poussée l'excès. Je trouve aussi  que certains dialogues sont redondants et ralentissent le rythme de la série"
,"3,5",,gros potentiel mais gâcher par des détail pas crédible et l'histoire est un peu prévisible et certain personnage un peu caricatural à part ça plutôt satisfait de cette saison et hâte de voir la saison 2 qui seras déterminante pour la serie
,"4,0",,"Très bonne série bien filmée avec beaucoup de suspense et un concept original ... pas grand chose a redire !Cependant un peu trop d’exagération et certaines sont surjouée sans forcément que cela soit nécessaire, dommage au vu du scénario …"
,"2,0",,"Autant la première saison était très intéressante autant la deuxième a à mes yeux aucuns intérêts.Elle s'enlise dans le poussif Netflixien.Plutôt déçu, j'ai décroché avant la fin et je reviendrai pas dessus."
,"2,5",,"J'ai passé un bon moment devant squid game, les décors et le jeu des acteurs m'a convaincu,  cependant la série est très prévisible, la fin m'a beaucoup  déçu,  bref une bonne série pour ado."
,"3,5",,"Squid Game, série coréen produite par Netflix. Cette série est devenue rapidement l'œuvre de fiction de netflix la plus regardée du moment. L’histoire commence avec un père croulant sous les dettes et sur le point de perdre sa fille à qui on offre une chance de gagner de l’argent. Il va alors se retrouver dans un lieu avec 455 autres personnes où ils vont jouer à des jeux d’enfants  afin de gagner une énorme somme d’argent. Le premier épisode est très réussi, le contexte est posé et l’univers est intéressant. Le pari est réussi étant donné que l 'on veut voir la suite. Finalement on est pris dans l’histoire dans laquelle on a envie de voir comment les protagonistes vont survivre aux différentes épreuves imposées et comment est cette organisation. Je reproche cependant un manque d’attachement au personnage, honnêtement peu importe qui mourrait je m’en foutait, ce qui m'intéresse c'est comment ils survivent. Ce qui est assez fort avec la série est le fait que l’on sait très bien que les personnages principaux ne vont pas mourir au début et pourtant être pris par la tension à chaque jeux. Certains épisodes sont moins bien que les autres comme l'épisode 2 et 8 qui sont des épisodes de transition. Par contre l’épisode des billes est peut être le plus intéressant car on découvre la vrai nature de l’homme avec ces trahisons et sa lâcheté. Cela est l’épisode avec le plus d’émotion.  Le dernier épisode est aussi réussi, je suis resté choqué devant cette révélation finale et le côté gore du combat final.Si je fais la moyenne des 9 épisodes, la note est de 3,5 sur 5 étoiles. Cette note est pour moi la plus logique, loin d’un chef d'œuvre, cette fiction réussit à nous tenir en haleine pendant toute la série. Si je n’ai pas réussi à réellement m'attacher aux personnages cela est probablement à cause de Netflix, effectivement lâché toute la série en un seul trait ne permet pas un attachement. Les séries qui montrent un seul épisode par semaine permettent de mieux apprécier la série et éviter de tomber dans l'oubli."
,"0,5",,"Tres decevant,  une senario sans intérêt, tous les succès de la saison une ont disparu pour laisser place a des scenes convenues avec pour seul objectif de lancer la saison 3. La fin de la saison 2 est ridicule."
,"4,0",,"Série incroyable ! Bien que j'ai été légèrement spoilée j'ai quand même eu beaucoup de larmes sur mes joues mais aussi beaucoup de colère ! Série vraiment génial, j'ai hâte de voir la saison 2 en espérant qu'elle soit toute aussi bien que la première !"
,"4,5",,"Magnifique serie au scénario hyper captivant...La misére humaine au début pour lancer l histoire , puis la folie et la noirceur de l homme prét à tout sacrifier jusqu'à sa propre vie pour de l argent...Le thème du chacun pour soi et de l égoïsme sont ici à leur apogée...La musique est vraiment sublime tout le long ...Tout est parfait sauf..,..le dernier épisode où beaucoup de questions restent en suspend...Espérons qu il y ait une saison 2 sinon dur dur de finir comme ça....J ai adoré .."
,"2,0",,"Deux étoiles pour l'esthétisme et les quelques scènes visuellement très réussies.Pour le reste mais quelle lenteur ! On arrive péniblement à l'épisode 6 (le seul qui suscite un peu plus d'intérêt et d'émotion d'ailleurs).On attend la fin qui s'avère finalement assez plate...à l'image de la série.Si le but du réalisateur était de créer le malaise, la série est alors très réussie : provoquer  l'ennui et l'indifférence froide devant des scènes d'horreur ... Il fallait le faire! Les personnages sont sans profondeurs. Le sujet aurait pu être traité en 2h, largement suffisant à mon sens.La série ne fait pas réfléchir, elle sert simplement ce qui se fait le mieux en ce moment : un mélange de spectaculaire et d'horreur déshumanisée au possible. Rien qui bouscule assez le spectateur pour le faire réagir tout au contraire. Vu le succès de la série, le ""divertissement"" sadique semble avoir encore de beaux jours devant lui et en dit long sur notre société...applaudissez mesdames et messieurs !"
,"3,5",,"Squid Game est une série de Hwang Dong Hyuk qui est produit par Netflix elle est sortie en fin 2021 et à été un vrai carton car elle est la première série la plus visionné sur Netflix.Saison 1 :La saison 1 est bonne avec des décors époustouflant pour une série mais qui est compréhensible avec le budget de 21 million de dollars ce qui est énorme pour une série mais le producteur étant Netflix ont comprend mieux pourquoi le budget est aussi conséquent. Le scénario est très original et c'est triste que celui ci soit dans des placard coréens pendant des années et qu'elle soit produite aujourd'hui par le géant Netflix, les jeux nous parlent tous et réveil notre âme d'enfant alors que cette série parle principalement de meurtre ce qui créer un contraste en tant que lecteur. On s'attache aussi au groupe de personnage du jeu surtout Seong Gi-Hun un homme qui paraît très méchant mais qui a le cœur sur la main. On peut remarquer dans cette série l'utilisation de gros plan qui est très régulière, ainsi que la bande son qui est très bonne. La fin est très surprenante et donne envie au spectateur de continuer cette série, hâte de la prochaine saison."
,"4,5",,"Une série coréenne super originale rappelant l'univers de Alice in Bordeland dans son coté décalé à la culture européenne , j'ai beaucoup aimé"
,"5,0",,"Une claque ! Cruelle et dérangeante, âme sensible s'abstenir. Scénario original et visuel magnifique. Très originale."
,"4,0",,Étonnamment surpris par la qualité de la série sans concession avec le spectateur pour satisfaire ses enjeux quitte à être difficilement soutenable par moment.Pas hyper fan de la fin mais c'est du très très bon !
,"4,5",,"J'ai vu les 2 saisons. Et j'ai vraiment accroché de A à Z : L'histoire est prenante, on veut voir ou on veut aller tout ces pauvres gens pour de l'argent. La saison 1 est folle. La 2 reprend les bases, en y ajoutant un soupçon d'intrigue policière. La série s'est réinventée sans lasser. Hate de voir la 3"
,"2,0",,"Pourquoi faire un format série quand le programme pourrait tenir dans un format film de 2h grand max ? Certaines scènes sont longues ! mais longues.... et franchement, on dirait un remake des Hunger games. Je ne comprends pas toute cette agitation autour de cette série, si ce n'est le prix de la com qui l'a poussée.... faut être honnête parfois et là, franchement, je ne comprends pas l'engouement... bon courage."
,"3,0",,"Saison 2 clairement moins bonne. Seulement 3 jeux, que 2 nouveaux peu marquants, des personnages secondaires pas très intéressants et globalement une redite de la saison 1. Seuls les deux premiers épisodes, bien que tirant un peu en longueur par moments, renouvellent un peu le style de la série."
,"4,0",,"Très bonne série, qui reprend le principe des ""battle royale"": ils sont 450 au départ, il ne doit en rester qu'un à la fin. L'esthétique est très soignée, avec les codes couleurs et les formes géométriques, la musique et les décors en général. Surtout, le scénario a la bonne idée d'explorer l'envers du décor, et également de s'appuyer sur une réalité en Corée du Sud, à savoir l'endettement insoutenable de certaines personnes qui préfèrent disparaitre, que de continuer à vivre cet enfer sans fin. En parlant de fin, celle de Squid Game est par contre un peu manquée, avec des acteurs secondaires 
spoiler: 
les VIPS
 qui forcent leur jeu, et un dénouement un peu facile (
spoiler: 
le policier tué sans trop d'explications, le jeu qui se déroule finalement sans encombre, le héros qui préfère y retouner que d'aller voir sa fille, tout ça pour préparer une éventuelle saison 2..."
,"5,0",,"Concept original, des performances d'acteurs époustouflantes, une tension palpable et qui vous étreint impitoyablement... Cette série est à couper le souffle. Une pure merveille ! D'un point de vue technique, la réalisation est parfaite. Magnifique ! Enfin on montre que notre époque est capable de faire émerger des univers nouveaux et de le faire avec grand talent."
,"1,0",,"Un navet,le concept, un huis clos dans lequel des personnes endettées doivent participer à un jeu de massacre pour espérer gagner la récompense de quelques millions d'euros. J'éprouve de la difficulté à juger du jeu des acteurs puisque je n'ai vu que la vf mais ils ne m'ont pas convaincus (les intervenants anglophones encore moins). L'attrait de l'intrigue sommaire dure environ 1 épisode et ensuite seule l'envie de découvrir les différents jeux subsiste. Des intrigues secondaires sont commencées mais peinent à exister. Enfin, la résolution finale a provoqué mon hilarité tellement c'était niaiseux.Dans le sens du gore scénaristique, cela voulait peut être égaler battle royale 1, et n'aura même pas l'étoffe du 2 tant le show peine vraiment à se justifier."
,"2,5",,Très moyen.. Je comprends pas le succès de cette série. Prévisible. Peu attachant.. Longuet et répétitif. L être humain à de mauvais goût. Distrayant sans plus..
,"1,0",,"Je n'ai pas mis la note minimum car j'ai tout de même fini la saison. Quelle erreur ! Ce n'était que déception sur déception. Le scénario n'invente rien du tout. Tous les twists sont anticipés à vous faire pleurer (de rire) tellement il était simple de les deviner. Je n'ai aucun problème avec la violence dans les séries mais celle-ci n'apporte rien elle est juste ennuyante à mourrir et dessert la pseudo moralité ""gneu gneu gneu l'argent n'achète pas le bonheur"". Wow. Une révélation. Aussi gênant qu'un clip de rap avec des meufs à poil et Jean-Marie Bigard au milieu."
,"4,5",,"""enorme serie"" acteurs,suspense,il y à tout.moi qui n""est absolument pas serie...je l'ai dèvorè en une journèe...vivement la suite"
,"4,0",,"Je viens de terminer la saison 2 et je suis plutôt surpris de voir tant d'avis négatif. Dans sa globalité je trouve cette suite tout à fait cohérente. J'ai lu que ce qui revient principalement c'est ""mais qu'est-ce que fou le personnage principal ?! Il n'y a pas d'action"". Cependant mettons nous à sa place 2 min. Le mec a sans aucun doute un énorme trauma et 
spoiler: 
sa mission d'infiltration avec une aide militaire a échoué. Il se retrouve donc, comme à la saison 1, impuissant et perdu.
 Ce qui est parfaitement démontré par l'acteur. De plus, 
spoiler: 
guider les autres joueurs et les conseiller ne prends pas et c'est très bien démontré dans l'épisode du 1,2,3 soleil car on le voit comme un joueur étrange qui veut déstabiliser ses adversaires.
 On est donc sur un développement de personnage très crédible selon moi.Personnellement, le rythme de cette saison est parfait, la tension monte, le schéma reste globalement le même mais avec de nouveaux personnages. Le point où je retire une étoile est donc celui-ci. Effectivement on s'attache moins aux personnages secondaires même s'ils restent ok. Le rappeur et la chamane sont par contre totalement ridicules. Mais les alliances/clans, comme à la saison 1, se forment petit à petit et fonctionnent tout de même. Les nouveaux jeux sont intéressants et marchent bien. L'épisode 1,2 et 7 sont pour moi les meilleurs. Le final est prenant mais peut être frustrant  pour ceux qui voulaient en découvrir encore plus dans cette saison. ll faudra attendre la saison 3.  
spoiler: 
De mon côté j'ai réellement apprécié cet assaut contre les masqués, ça rajoute une nouvelle dynamique inédite et on ne sait jamais ce qu'il va se passer.

spoiler: 
J'émets un autre point noir sur le frère du maitre du jeu qui ne sert strictement à rien et se fait berner trop facilement.
Hormis ça, j'ai passé un super moment à visionner les 7 épisodes et je suis impatient de découvrir la suite !"
,"2,0",,"Malgré l'engouement international pour cette série, je ne lui trouve pas énormément de points positifs. Beaucoup de violence gratuite, des scènes téléphonées, et une fin qui n'a ni queue ni tête. Assez décevant puisque le fond de l'histoire est plutôt sympa."
,"5,0",,Incroyable juste incroyable. La série reflète bien le problème de l'argent et du pouvoir ent donnant un côté violent avec un décor enfantin. Les effets spéciaux sont juste remarquable + les thèmes abordés sont justes fou. D'autant plus que il y a plusieurs histoires on ne tourne pas que vers le héro mais aussi ver la pov des gardes qui eux aussi sont retenus. Les acteurs jouaient tous très bien la transformation du héro pendant la série fut très bien montrer.Même si je donne pas beaucoup d'informations la série en vos vraiment la peine. Pour une telle série je ne trouve pas de défaut sa mérite 5 étoiles
,"4,5",,"Très prenant, toutes les facettes de l'humanité exprimées selon les contextes.Ceux qui disent ""surjoué"" sont-ils seulement déjà familiers avec les séries coréennes ?"
,"4,5",,"Une série excellente ! Un peu à la Black Mirror. Stressante et prenante. Un dernier épisode qui gâche un peu tout, mais si non, très très bonne série. Comme on le disait !"
,"4,5",,"Une série horrifiquement géniale. Dans la lignée de Black Mirror et Battle Royal. Une mise en scène fabuleuse qui sert énormément l'histoire, de très bons acteurs et une tension et malaise constants. On s'attache rapidement aux personnages et il est difficile de s'arrêter entre chaque épisodes ! Une série made in Korea de qualité qui apporte une réflexion sur la vie et son rapport à l'argent intéressante mais pas seulement. Un grand moment pour ma part."
,"3,5",,"Je confesse avoir été happée par le style coréen depuis le printemps dernier. Uniquement par les thrillers parfois un peu fantastiques, même s'ils ont l'habitude de mettre 50 psychopathes à chaque coin de rue ou presque que ça en devient risible parfois. Les coréens ont, par ailleurs, une forte propension à étirer en longueur pour rien. Consentir à suspendre son incrédulité la plupart du temps, et on peut passer un bon moment. En effet, ils ont un sens de la mise en scène avec peu de moyen, et l'image toute en contraste est léchée avec une esthétique qui leur est propre. Du fait d'une exportation grandissante, on sent aussi qu'ils font de gros efforts pour éviter le surjeu dont ils étaient coutumiers.Néanmoins, même s'ils aiment un peu trop les joggings avec des bandes blanches sur les côtés appuyant l'aspect ""team"" ou ""uniformisation"" (je peux citer plusieurs séries avec cette récurrence, on dirait qu'ils se fournissent tous au même magasin :p), et que les jeux où il n'en restera qu'un avec des épreuves tordues - (financés par des sales riches et mégalomanes que le héro ira combattre un jour ou l'autre) - sont fréquents dans le paysage asiatique pour dénoncer les absurdités de la société (webtoon/manga/animé/ adaptation en film/séries...), on se laisse piéger car cela reste addictif. Généralement, ce sont les épreuves qui pimentent la série bien avant les relations entre personnages. Ici, c'est l'inverse avec une évolution du principal qui était en bonne voie avant que la fin ne casse tout. Fin qui laisse une porte ouverte pour une seconde saison pourtant non prévue. Ce n'est pas la série du siècle qui aura renouvelé le genre déjà surexploité en Asie, mais j'ai bien apprécié. Surtout pour ses personnages, ma foi, plutôt bien esquissés et campés avec leurs biais cognitifs, leurs faiblesses humaines, leurs schémas répétitifs mais plus largement naïfs et désespérés auxquels on aurait tellement envie de mettre des baffes au début pour qu'ils assument leurs conneries, ou trouvent une voie plus honorable, au lieu de s'enfermer dans ce traquenard."
,"5,0",,"5/5 - Cette série sud-coréenne est un vrai chef-d'œuvre à mes yeux. Le concept est assez courant mais incroyablement bien exploité, et les acteurs jouent très bien. Malgré tout ça, je dirais pas que c'est la meilleure série Netflix, même si elle reste incroyable."
,"2,5",,L'esthétique est soignée mais le scénario lourd et prévisible.Tout est très très appuyé !  Le doublage français n'est pas top non plus. Très sûr-côté !
,"4,0",,"Si le concept de Squid Game n'est pas nouveau, la série est tout de même très réussie. Elle met un peu de temps à se lancer mais devient rapidement très prenante grâce à ses mystères, son suspense et son côté imprévisible. C'est un bon divertissement qui n'oublie pas l'émotion et la réflexion."
,"4,5",,Vraiment génial ! L'histoire est très bien écrite et les acteurs jouent très bien leur rôles. Je recommande même si la série le fait très bien toute seul.
,"1,0",,"Autant la saison 1 était exceptionnelle ; autant la saison 2 est ennuyante et prévisible. Tout ça pour ça ! La saison 2 de termine sans rien savoir et nous dirige vers une saison 3.La seule motivation de la saison 2, le gagnant de la saison 1 veut empêcher les méchants de continuer ce jeu. C'est la trame. Par contre comme dans la saison 1, il y a une taupe infiltrée, le joueur numéro 1...mais ça il avait oublié notre héros....Franchement une saison à oublier. Comme beaucoup de séries malheureusement, surfer sur la.premiere..."
,"3,5",,Très divertissant. L'épisode 1 est un peu long puis on rentre dans le vif du sujet. Nous sommes tenus en haleine et certains personnages sont très attachants (par exemple candidat numéro 1).Cependant rien de révolutionnaire dans cette jolie série qui mérite d'être vue mais sans autant d'éloges.
,"2,5",,"Comme dans la série des ""Saw"" où on attend impatiemment le piège suivant, sur Squid Game 2 on trouve par moment le temps long entre les jeux. Cette saison s'éloigne de la première, les jeux passant davantage au second plan pour laisser la place à d'interminables dialogues entre les protagonistes où l'irrationnel et même la niaiserie qu'on assigne à certains acteurs prennent souvent beaucoup trop de place dans l'intrigue.Je le trouve dans l'ensemble moins abouti que le premier opus, cette saison ne donne pas envie de la revisionner une seconde fois comme on le fait parfois avec d'autres séries."
,"5,0",,"Série géniale avec de bons acteurs, du suspens, une pointe d'humour, de l'horreur, du sang et énormément d'émotion ! C'est intriguant, surprenant et déroutant. Encore une réussite des coréens et non contrairement à ce que l'on entend souvent : Ce n'est pas sur côté !!! Super concept et même si les costumes font penser à ceux de La casa de papel, ça n'a rien à voir. Ça ressemble par contre beaucoup à Alice in borderland."
,"5,0",,Comme beaucoup d'autres personnes j'ai tout aimé dans cette série coréenne donc j'ai rien a dire de plus
,"5,0",,Cette série est une tuerie !!!! Elle est vraiment bien même si l'on sait dès le début le gagnant du jeux tellement c'est prévisible. Squid game est vraiment une série violente mais d'un autre côté à chaque fin d'épisode on a envie de regarder suivant. Vivement la saison 2 !!!! 
